event_id,match_id,home,away,time,time_seconds,player,team,pos,goal,type,situation,body_part,x,y,goal_x,goal_y,goal_z,goal_type,distance,angle,xG
1635,11031852,Independiente del Valle,Guayaquil City,48,2856,Wiston Fernández,Guayaquil City,M,0,block,assisted,left-foot,103.52727272727272,26.40764331210191,120,39.66666666666667,19,no-goal,21.356565831909883,0.2659198489764043,0.043614678
1636,11031852,Independiente del Valle,Guayaquil City,55,3263,Marcelo Moreno,Independiente del Valle,F,0,save,assisted,right-foot,104.72727272727272,25.33757962,120,40.41666666666666,33.5,no-goal,21.17174460951323,0.2516436381304587,0.037867435
1637,11031852,Independiente del Valle,Guayaquil City,57,3385,Klebinho,Guayaquil City,M,0,miss,free-kick,right-foot,86.47272727272727,42.25000000000001,120,34.214285714285715,63.9,no-goal,33.60268615049883,0.2165124800088022,0.019328388
1638,11031852,Independiente del Valle,Guayaquil City,59,3517,Marcelo Moreno,Independiente del Valle,F,0,block,assisted,right-foot,105.05454545454543,33.785714285714285,120,41.66666666666667,19,no-goal,16.185918525342444,0.4145805102824542,0.1495459531128118
1639,11031852,Independiente del Valle,Guayaquil City,61,3646,Matías Fernández,Independiente del Valle,M,0,miss,assisted,right-foot,110.31578947368422,59.47770700636942,120,38,73.6,no-goal,21.752356280274046,0.1529779341667846,0.013487815
1640,11031852,Independiente del Valle,Guayaquil City,63,3731,Cristian Pellerano,Independiente del Valle,M,1,goal,assisted,right-foot,90.92727272727272,34.64285714285714,120,43.50000000000001,4.4,regular,29.56217939642166,0.2424403375851547,0.030446637
1641,11031852,Independiente del Valle,Guayaquil City,71,4219,Matías Fernández,Independiente del Valle,M,0,block,corner,right-foot,101.74545454545456,48.71428571428571,120,40.583333333333336,19,no-goal,20.22788188,0.3256100748765946,0.082738398
1642,11031852,Independiente del Valle,Guayaquil City,73,4379,Kevin Rodriguez,Independiente del Valle,F,0,block,assisted,right-foot,104.61818181818182,20.904458598726123,120,43.833333333333336,19,no-goal,24.52019641002651,0.1892465340536255,0.014285092
1643,11031852,Independiente del Valle,Guayaquil City,80,4768,Esnaider Cabezas,Independiente del Valle,M,0,block,assisted,right-foot,84.05454545454546,55.88535031847134,120,40.25,19,no-goal,39.29911013267216,0.1701966349841635,0.005464607
1644,11031852,Independiente del Valle,Guayaquil City,80,4774,Marcelo Moreno,Independiente del Valle,F,1,goal,assisted,right-foot,103.41818181818182,42.833333333333336,120,43.50000000000001,1.9,regular,16.822142312816574,0.4230510724745216,0.1621677908076954
1645,11031852,Independiente del Valle,Guayaquil City,84,4986,Nicolás Previtali,Independiente del Valle,M,0,block,assisted,right-foot,109.36842105263158,56.26751592356688,120,41.75,19,no-goal,19.433541757426248,0.2104789514906462,0.031071472
1646,11031852,Independiente del Valle,Guayaquil City,90,5565,Patrik Mercado,Independiente del Valle,M,0,miss,assisted,right-foot,91.05454545454546,41.833333333333336,120,32.285714285714285,20.8,no-goal,29.00345582778173,0.2505753968403662,0.035504498
1647,11031853,Emelec,LDU,8,453,Diego García,Emelec,M,0,miss,regular,right-foot,92.83636363636364,35.07142857142857,120,52.216560509554135,11.1,no-goal,27.607135976453588,0.2595658545010585,0.03966329
1648,11031853,Emelec,LDU,16,918,Jhojan Julio,LDU,M,0,save,assisted,right-foot,90.92727272727272,46.21428571428572,120,38.91666666666667,12.7,no-goal,29.72946043932106,0.2397830733776307,0.029549823
1649,11031853,Emelec,LDU,18,1066,Miller Bolaños,Emelec,F,0,save,assisted,right-foot,108.94736842105264,25.33757962,120,41.66666666666667,1.3,no-goal,18.361569548469703,0.2448837561346195,0.043347571
1650,11031853,Emelec,LDU,20,1174,Jhojan Julio,LDU,M,0,block,regular,right-foot,112.21052631578948,55.35031847133758,120,38.833333333333336,19,no-goal,17.21360442930231,0.1988784252555573,0.037182355
1651,11031853,Emelec,LDU,23,1349,Mauricio Martínez,LDU,M,0,save,regular,right-foot,103.74545454545454,48.285714285714285,120,39.583333333333336,9.5,no-goal,18.244541900480108,0.3565263767362532,0.1059263524328933
1652,11031853,Emelec,LDU,23,1377,José Cevallos,Emelec,M,0,save,regular,right-foot,96.4,44.42857142857143,120,37.66666666666667,1.9,no-goal,24.01191880916557,0.2976339397521886,0.06452067
1653,11031853,Emelec,LDU,26,1529,Miller Bolaños,Emelec,F,1,goal,assisted,right-foot,113.78947368421052,45.28571428571429,120,37,5.1,regular,8.155330320061708,0.7079195804992947,0.3461654059623118
1654,11031853,Emelec,LDU,33,1939,Samuel Sosa,Emelec,M,0,miss,free-kick,left-foot,80.49090909090908,26.254777070063703,120,38.66666666666666,69.4,no-goal,41.83179912,0.1650305864520728,0.00438849
1655,11031853,Emelec,LDU,35,2082,Renato Ibarra,LDU,M,0,block,assisted,right-foot,108.10526315789473,50.53503184713375,120,40.5,19,no-goal,15.889356832894746,0.349261236,0.1048668124714252
1656,11031853,Emelec,LDU,38,2267,José Cevallos,Emelec,M,0,miss,regular,right-foot,94.49090909090908,43.583333333333336,120,31.714285714285715,50,no-goal,25.75954185900911,0.2796742016603868,0.052727485
1657,11031853,Emelec,LDU,41,2406,Renato Ibarra,LDU,M,0,miss,regular,left-foot,90.29090909090908,41.833333333333336,120,36.833333333333336,68.1,no-goal,29.765604206125897,0.2442468618630658,0.032133333
1658,11031853,Emelec,LDU,45,3034,Cristhian Valencia,Emelec,M,0,miss,regular,right-foot,85.45454545454545,51.98726114649681,120,50.53503184713375,12.5,no-goal,36.56614362421034,0.1887622486303352,0.009689239
1659,11031853,Emelec,LDU,47,2803,Mauricio Martínez,LDU,M,0,miss,regular,right-foot,99.70909090909092,55.35031847133758,120,48.785714285714285,66.7,no-goal,25.443137953228657,0.2301382825462337,0.025624899
1660,11031853,Emelec,LDU,61,3650,Jose Enrique Angulo,LDU,F,0,block,assisted,right-foot,106.9090909090909,32.714285714285715,120,41.583333333333336,19,no-goal,14.981773375655752,0.4261955870153089,0.1570601065714089
1661,11031853,Emelec,LDU,68,4034,José Cevallos,Emelec,M,0,save,free-kick,right-foot,92.45454545454544,30.214285714285715,120,43.25,30.4,no-goal,29.23204184105748,0.235280482,0.026070238
1662,11031853,Emelec,LDU,70,4151,Jhojan Julio,LDU,M,0,miss,assisted,right-foot,91.05454545454546,45.92857142857143,120,33.714285714285715,12.5,no-goal,29.54635845627424,0.2416723818692246,0.030526781
1663,11031853,Emelec,LDU,74,4413,Brayan Angulo,Emelec,F,0,block,fast-break,right-foot,111.47368421052632,48.785714285714285,120,37.41666666666666,19,no-goal,12.242827959749835,0.4288788485434144,0.1701856522496911
1664,11031853,Emelec,LDU,79,4724,Lisandro Alzugaray,LDU,M,0,miss,regular,left-foot,89.27272727272728,57.49044585987261,120,46.785714285714285,55.6,no-goal,35.356484350587415,0.1799096591197464,0.007526691
1665,11031853,Emelec,LDU,82,4878,Lisandro Alzugaray,LDU,M,1,goal,assisted,left-foot,112.94736842105264,31.85714285714286,120,42.91666666666667,25.3,regular,10.77245258227416,0.4659844362514654,0.197511767
1666,11031853,Emelec,LDU,90,5489,Brayan Angulo,Emelec,F,0,save,penalty,right-foot,108,40,120,41.08333333333333,27.2,no-goal,12,0.592075229,0.2904254277319156
1667,11031853,Emelec,LDU,90,5541,Diego García,Emelec,M,0,miss,regular,right-foot,102.10909090909092,53.66878981,120,45.92857142857143,2.8,no-goal,22.51489380253729,0.2593815146827518,0.040848325
1668,11031853,Emelec,LDU,90,5803,Renato Ibarra,LDU,M,0,post,regular,right-foot,95.12727272727273,51.75796178343949,120,44.35714285714286,5.7,no-goal,27.511856122121145,0.2401521116244247,0.029073694
1669,11031855,Técnico Universitario,Cumbayá FC,9,520,Steven Tapiero,Técnico Universitario,M,0,save,penalty,right-foot,108,40,120,42.5,8.9,no-goal,12,0.592075229,0.2904254277319156
1670,11031855,Técnico Universitario,Cumbayá FC,10,544,Alexander Bolaños,Técnico Universitario,F,0,block,throw-in-set-piece,right-foot,90.29090909090908,22.662420382165607,120,39.66666666666667,19,no-goal,34.39799048853545,0.1838017305914023,0.007991011
1671,11031855,Técnico Universitario,Cumbayá FC,28,1638,Luis Estupiñan,Técnico Universitario,F,0,save,assisted,right-foot,107.01818181818182,53.66878981,120,37.583333333333336,7,no-goal,18.851085330721517,0.2710441684176958,0.053776747
1672,11031855,Técnico Universitario,Cumbayá FC,44,2598,Steven Tapiero,Técnico Universitario,M,0,block,assisted,right-foot,93.34545454545454,43,120,39.08333333333333,19,no-goal,26.82284088959314,0.2696064548344092,0.046478004
1673,11031855,Técnico Universitario,Cumbayá FC,45,2770,Dennis Quintero,Técnico Universitario,D,0,block,corner,left-foot,112.63157894736842,47.85714285714286,120,39.16666666666666,19,no-goal,10.771644381728136,0.4838644347355113,0.2115227800175373
1674,11031855,Técnico Universitario,Cumbayá FC,51,3051,Alexander Bolaños,Técnico Universitario,F,0,miss,assisted,right-foot,102.10909090909092,32.714285714285715,120,34.785714285714285,5.6,no-goal,19.31751176399887,0.3491042437692209,0.098540517
1675,11031855,Técnico Universitario,Cumbayá FC,54,3234,Onofre Mejia,Técnico Universitario,M,0,block,set-piece,right-foot,92.70909090909092,30.85714285714286,120,42,19,no-goal,28.781687854310384,0.2403794520067149,0.028575977
1676,11031855,Técnico Universitario,Cumbayá FC,54,3236,Onofre Mejia,Técnico Universitario,M,0,block,set-piece,right-foot,93.98181818181818,34,120,40.33333333333333,19,no-goal,26.701044644806817,0.2658085005547623,0.042913992
1677,11031855,Técnico Universitario,Cumbayá FC,72,4296,Juan Jimenez,Técnico Universitario,M,0,miss,regular,right-foot,97.16363636363636,28.624203821656053,120,48.285714285714285,8.3,no-goal,25.51290345733814,0.2564369936341822,0.036198007
1678,11031855,Técnico Universitario,Cumbayá FC,74,4428,Maikel Valencia,Cumbayá FC,M,0,miss,regular,left-foot,83.67272727272726,38,120,50.91719745,43.1,no-goal,36.38228612665309,0.2002270343203895,0.013323933
1679,11031855,Técnico Universitario,Cumbayá FC,90,5507,Elvis Patta,Técnico Universitario,M,0,block,set-piece,left-foot,103.96363636363635,55.88535031847134,120,38.16666666666666,19,no-goal,22.57231298334851,0.2323385201865887,0.029884602
1680,11031855,Técnico Universitario,Cumbayá FC,90,5727,Luis Estupiñan,Técnico Universitario,F,0,miss,throw-in-set-piece,left-foot,109.26315789473684,45.35714285714286,120,40.5,66.7,no-goal,11.999114883406545,0.5417911112342841,0.2477522581945569
1681,11031863,LDU,Técnico Universitario,5,250,Luis Ayala,Técnico Universitario,M,0,miss,free-kick,left-foot,86.47272727272727,35.14285714285714,120,47.92857142857142,77.8,no-goal,33.87727636,0.2130824948660047,0.017626996
1682,11031863,LDU,Técnico Universitario,17,1002,Leonel Quiñónez,LDU,D,0,block,corner,left-foot,85.70909090909092,37,120,37.583333333333336,19,no-goal,34.421889057415065,0.2110769999238201,0.017040183
1683,11031863,LDU,Técnico Universitario,19,1106,Elvis Patta,Técnico Universitario,M,0,miss,regular,right-foot,82.90909091,59.859872611464965,120,50.91719745,18.1,no-goal,42.07315150227873,0.1533362997035926,0.002920749
1684,11031863,LDU,Técnico Universitario,21,1213,Alexander Bolaños,Técnico Universitario,F,0,block,assisted,right-foot,97.67272727272726,40,120,39.25,19,no-goal,22.327272727272742,0.3249600179429938,0.084689027
1685,11031863,LDU,Técnico Universitario,28,1646,Alexander Bolaños,Técnico Universitario,F,0,block,regular,right-foot,103.52727272727272,51.52866242038217,120,40.583333333333336,19,no-goal,20.106237863031083,0.2992329788264405,0.06512041
1686,11031863,LDU,Técnico Universitario,31,1849,Joao Paredes,Técnico Universitario,M,0,block,assisted,right-foot,97.92727272727272,50.687898089171966,120,39.66666666666667,19,no-goal,24.52420141045829,0.2681466420371123,0.044241146
1687,11031863,LDU,Técnico Universitario,32,1898,Luis Ayala,Técnico Universitario,M,0,miss,corner,left-foot,91.05454545454546,23.656050955414017,120,33,83.3,no-goal,33.24099892,0.1917225438873229,0.009950012
1688,11031863,LDU,Técnico Universitario,36,2156,Alexander Bolaños,Técnico Universitario,F,0,block,assisted,right-foot,101.1090909090909,41.25,120,40,19,no-goal,18.93221979274993,0.3811760879153354,0.1288986258004993
1689,11031863,LDU,Técnico Universitario,37,2200,Alexander Alvarado,LDU,M,0,miss,assisted,right-foot,88.25454545454545,20.82802547770701,120,32.642857142857146,81.9,no-goal,37.08555637146317,0.1689941298088492,0.005013284
1690,11031863,LDU,Técnico Universitario,43,2579,Alexander Alvarado,LDU,M,1,goal,free-kick,right-foot,89.78181818181818,35.285714285714285,120,43,25.3,regular,30.58370484739566,0.2354679741522278,0.02717601
1691,11031863,LDU,Técnico Universitario,45,2758,Juan Jimenez,Técnico Universitario,M,0,miss,regular,right-foot,91.05454545454546,44.5,120,33.57142857142857,27.8,no-goal,29.29316198096366,0.2457665887628793,0.032782765
1692,11031863,LDU,Técnico Universitario,49,2906,Juan Jimenez,Técnico Universitario,M,0,block,assisted,right-foot,81.38181818181818,43.25,120,39.5,19,no-goal,38.75469606308569,0.1876739098146893,0.009680515
1693,11031863,LDU,Técnico Universitario,49,2912,Elvis Patta,Técnico Universitario,M,0,miss,regular,right-foot,104.94545454545457,54.43312101910828,120,37,75,no-goal,20.855558520336974,0.2556874521024637,0.042008189
1694,11031863,LDU,Técnico Universitario,56,3348,Onofre Mejia,Técnico Universitario,M,1,goal,penalty,right-foot,108,40,120,43.75,2.5,penalty,12,0.592075229,0.2904254277319156
1695,11031863,LDU,Técnico Universitario,81,4803,Alexander Alvarado,LDU,M,1,goal,assisted,right-foot,117,43.333333333333336,120,38.91666666666667,8.2,regular,4.484541349024572,1.2740210024912184,0.5456462413706918
1696,11031865,Barcelona SC,Orense SC,4,187,Cristhian Solano,Orense SC,M,0,miss,assisted,right-foot,99.32727272727274,31.642857142857142,120,50.91719745,5.6,no-goal,22.29806022117743,0.3031379260789614,0.065257719
1697,11031865,Barcelona SC,Orense SC,13,736,Cristhian Solano,Orense SC,M,0,save,assisted,right-foot,96.14545454545456,28.777070063694275,120,41.25,5.1,no-goal,26.36272928204138,0.2507914745516567,0.03326886
1698,11031865,Barcelona SC,Orense SC,15,849,Damián Díaz,Barcelona SC,M,0,miss,assisted,right-foot,103.74545454545454,23.656050955414017,120,32.785714285714285,59.7,no-goal,23.050703206321227,0.2258065705586888,0.025529874
1699,11031865,Barcelona SC,Orense SC,17,1011,Mario Pineida,Barcelona SC,D,0,miss,corner,right-foot,88.50909090909092,45.71428571428572,120,49.85714285714285,27.8,no-goal,32.00516234291572,0.2241871478661061,0.022376906
1700,11031865,Barcelona SC,Orense SC,18,1074,Cristhian Solano,Orense SC,M,0,miss,regular,right-foot,95.25454545454544,37.75,120,36.833333333333336,88.9,no-goal,24.847535504777078,0.2913586713321732,0.060165576
1701,11031865,Barcelona SC,Orense SC,38,2265,Leonai Souza de Almeida,Barcelona SC,M,0,miss,regular,right-foot,82.65454545454546,28.16560509554141,120,50.152866242038215,19.4,no-goal,39.17570520056132,0.1777920730856848,0.006788928
1702,11031865,Barcelona SC,Orense SC,43,2565,Adonis Preciado,Barcelona SC,M,0,save,assisted,left-foot,110.63157894736842,25.566878980891723,120,37.08333333333333,4.4,no-goal,17.20704202853052,0.2379920663096554,0.046094111
1703,11031865,Barcelona SC,Orense SC,46,2718,Adonis Preciado,Barcelona SC,M,0,miss,assisted,right-foot,104.83636363636364,28.47133757961784,120,27.019108280254784,8.3,no-goal,19.04851503324412,0.3075565816016724,0.069151471
1704,11031865,Barcelona SC,Orense SC,51,3032,Cristhian Solano,Orense SC,M,0,block,assisted,right-foot,85.58181818181818,44.92857142857143,120,38.66666666666666,19,no-goal,34.769268844713324,0.2077008813552787,0.015914142
1705,11031865,Barcelona SC,Orense SC,52,3074,Adonis Preciado,Barcelona SC,M,0,block,assisted,left-foot,106.9090909090909,26.254777070063703,120,41.5,19,no-goal,18.981650460908103,0.2695072521984303,0.050452844
1706,11031865,Barcelona SC,Orense SC,52,3078,Damián Díaz,Barcelona SC,M,1,goal,assisted,right-foot,95.63636363636364,35.642857142857146,120,36.58333333333333,31.6,regular,24.75018122634772,0.2892950241382968,0.058086001
1707,11031865,Barcelona SC,Orense SC,55,3298,Francisco Fydriszewski,Barcelona SC,F,1,goal,assisted,right-foot,111.15789473684212,41.66666666666667,120,43.50000000000001,1.9,regular,8.997811026,0.7639273562884178,0.3918941795253509
1708,11031865,Barcelona SC,Orense SC,68,4039,Damián Díaz,Barcelona SC,M,0,miss,assisted,left-foot,96.90909091,28.012738853503187,120,36,70.8,no-goal,26.017004294094665,0.2494465718196992,0.032521509
1709,11031865,Barcelona SC,Orense SC,80,4743,Richard Calderón,Orense SC,M,0,block,assisted,left-foot,87.61818181818182,43.25,120,43.16666666666666,19,no-goal,32.54450258892169,0.22289883,0.021957465
1710,11031865,Barcelona SC,Orense SC,85,5057,Mario Pineida,Barcelona SC,D,0,miss,regular,left-foot,101.49090909090908,28.624203821656053,120,37.41666666666666,68.1,no-goal,21.72545016730877,0.2872638321662866,0.054440987
1711,11031865,Barcelona SC,Orense SC,86,5146,Jonathan Bauman,Barcelona SC,F,0,save,assisted,left-foot,109.05263157894736,29.617834394904456,120,42.91666666666667,29.1,no-goal,15.08755242,0.3579325145556761,0.109788689
1712,11031865,Barcelona SC,Orense SC,90,5376,Sebastián Assis,Orense SC,M,0,save,assisted,right-foot,83.03636363636363,36.66666666666666,120,40.833333333333336,13.9,no-goal,37.113629899731606,0.1958221159295828,0.011881534
1713,11031860,Mushuc Runa,Aucas,5,244,Jean Carlos Estacio,Mushuc Runa,M,0,save,assisted,right-foot,92.58181818181816,42.833333333333336,120,37.33333333333333,26.6,no-goal,27.564188215738454,0.2626826979300812,0.042334092
1714,11031860,Mushuc Runa,Aucas,6,338,Bruno Téliz,Mushuc Runa,M,0,block,assisted,right-foot,110.84210526315788,54.05095541401273,120,39.16666666666666,19,no-goal,16.771892679648715,0.2451915258948151,0.05288533
1715,11031860,Mushuc Runa,Aucas,7,376,Bruno Téliz,Mushuc Runa,M,0,block,regular,right-foot,98.81818182,41.5,120,39.333333333333336,19,no-goal,21.234863349868856,0.3405739540970137,0.096659809
1716,11031860,Mushuc Runa,Aucas,8,439,Jean Carlos Estacio,Mushuc Runa,M,0,miss,assisted,right-foot,88.89090909090909,44.71428571428572,120,28.85350318471337,19.4,no-goal,31.464265873940253,0.2290806125266066,0.024613101
1717,11031860,Mushuc Runa,Aucas,9,492,Sergio Gonzalez,Mushuc Runa,F,0,miss,assisted,right-foot,87.61818181818182,36.49999999999999,120,50.152866242038215,26.4,no-goal,32.57041830803421,0.2225514724843258,0.021552
1718,11031860,Mushuc Runa,Aucas,13,745,Arnaldo Zambrano,Mushuc Runa,M,0,block,regular,right-foot,90.92727272727272,46.85714285714285,120,39.25,19,no-goal,29.87045160752756,0.2375760881580606,0.028390387
1719,11031860,Mushuc Runa,Aucas,19,1125,Sergio Gonzalez,Mushuc Runa,F,0,miss,assisted,right-foot,97.54545454545456,52.14012738853503,120,46,19.4,no-goal,25.526247365801854,0.2520725368920095,0.035235596
1720,11031860,Mushuc Runa,Aucas,27,1604,Arnaldo Zambrano,Mushuc Runa,M,0,save,regular,left-foot,108.3157894736842,52.90445859872611,120,38.083333333333336,10.8,no-goal,17.408211491980015,0.2871225075975988,0.066129752
1721,11031860,Mushuc Runa,Aucas,28,1659,Marco Montaño,Mushuc Runa,D,0,miss,regular,right-foot,94.10909091,45.5,120,32.42857142857143,33.3,no-goal,26.468645102341743,0.2691009774724647,0.045810983
1722,11031860,Mushuc Runa,Aucas,31,1810,Sergio Gonzalez,Mushuc Runa,F,0,save,assisted,right-foot,91.69090909,18.611464968152877,120,36.833333333333336,29.7,no-goal,35.48061525548457,0.1648696201113611,0.00459119
1723,11031860,Mushuc Runa,Aucas,37,2172,Carlos Cuero,Aucas,D,0,miss,assisted,right-foot,110.10526315789474,53.51592356687898,120,53.745222929936304,2.8,no-goal,16.750701687995935,0.2647164284926324,0.059950772
1724,11031860,Mushuc Runa,Aucas,39,2324,Rómulo Otero,Aucas,M,0,block,free-kick,right-foot,78.83636363636363,38.41666666666666,120,39.83333333333333,19,no-goal,41.19407607,0.1771018447520594,0.007063787
1725,11031860,Mushuc Runa,Aucas,45,2641,Arnaldo Zambrano,Mushuc Runa,M,0,save,fast-break,right-foot,110.52631578947368,54.20382165605096,120,38.083333333333336,11.4,no-goal,17.07334888525616,0.2443743380389292,0.051033915
1726,11031860,Mushuc Runa,Aucas,45,2688,Jose Luis Monaga Quinonez,Mushuc Runa,D,0,miss,assisted,left-foot,87.87272727272727,29.617834394904456,120,49.5,61.1,no-goal,33.76316062729008,0.2057974066552527,0.014416137
1727,11031860,Mushuc Runa,Aucas,45,2769,Kavier Ortiz,Aucas,M,0,miss,regular,left-foot,92.58181818181816,43.333333333333336,120,45.642857142857146,1.4,no-goal,27.62006164594837,0.2616507649899607,0.041690223
1728,11031860,Mushuc Runa,Aucas,45,2803,Jean Carlos Estacio,Mushuc Runa,M,0,miss,assisted,right-foot,85.07272727272728,52.82802547770701,120,31.214285714285715,54.2,no-goal,37.20850195616573,0.1843547932546241,0.008541161
1729,11031860,Mushuc Runa,Aucas,51,3032,Jean Carlos Estacio,Mushuc Runa,M,0,miss,assisted,right-foot,91.18181818,45.35714285714286,120,38.41666666666666,93.1,no-goal,29.311884669833525,0.2444236947538616,0.031995096
1730,11031860,Mushuc Runa,Aucas,59,3512,Edison Vega,Aucas,M,0,block,assisted,left-foot,100.72727272727272,37.75,120,42.91666666666667,19,no-goal,19.403621222053523,0.3705776190699057,0.1193995959594473
1731,11031860,Mushuc Runa,Aucas,61,3600,Stiven Plaza,Aucas,F,0,miss,assisted,right-foot,92.58181818181816,31.28571428571429,120,33.357142857142854,80.6,no-goal,28.769697073919303,0.2416542576072655,0.029286316
1732,11031860,Mushuc Runa,Aucas,70,4146,Jean Carlos Estacio,Mushuc Runa,M,0,miss,free-kick,right-foot,93.09090909,28.547770700636956,120,31.214285714285715,25,no-goal,29.244704298024768,0.229841535,0.023387323
1733,11031860,Mushuc Runa,Aucas,70,4186,Edison Caicedo,Aucas,M,0,miss,regular,right-foot,91.56363636363636,41,120,39.91666666666666,65.3,no-goal,28.45394132382198,0.2557017134911448,0.038347663
1734,11031860,Mushuc Runa,Aucas,75,4443,Luis Cano,Aucas,M,0,save,assisted,right-foot,103.41818181818182,31.92857142857143,120,40.583333333333336,2.5,no-goal,18.441926509954143,0.3557161228810145,0.1028479950690768
1735,11031860,Mushuc Runa,Aucas,76,4516,Wilter Ayovi,Mushuc Runa,F,0,miss,assisted,right-foot,94.36363636363636,31.5,120,50.22929936305732,15.3,no-goal,27.00876043982521,0.2563004418653867,0.036799523
1736,11031860,Mushuc Runa,Aucas,78,4624,Roberto Ordóñez,Aucas,F,0,miss,assisted,right-foot,114.41379310344828,55.19745222929936,120,45.21428571428572,1.4,no-goal,16.191610844907252,0.1629143188782841,0.034684258
1737,11031860,Mushuc Runa,Aucas,79,4701,Jhon Cifuente,Aucas,F,0,miss,assisted,left-foot,114.6206896551724,31,120,46.785714285714285,6.9,no-goal,10.485083680446673,0.3872743410143389,0.1645169085731131
1738,11031860,Mushuc Runa,Aucas,83,4920,Marco Montaño,Mushuc Runa,D,0,miss,corner,right-foot,96.14545454545456,50.38216560509554,120,48.57142857142857,29.2,no-goal,26.015931686076584,0.2573626422941852,0.038105757
1739,11031860,Mushuc Runa,Aucas,90,5430,Jean Carlos Estacio,Mushuc Runa,M,0,miss,assisted,right-foot,98.69090909090907,34.285714285714285,120,31.35714285714286,62.5,no-goal,22.061967650152848,0.3183322779345759,0.077344161
1740,11031861,Deportivo Cuenca,Independiente del Valle,3,133,Jordy Alcivar,Independiente del Valle,M,0,miss,free-kick,right-foot,84.18181818181819,53.28662420382166,120,32.785714285714285,29.2,no-goal,38.20309583651448,0.1793616410920148,0.007364311
1741,11031861,Deportivo Cuenca,Independiente del Valle,20,1167,Michael Hoyos,Independiente del Valle,F,0,block,assisted,left-foot,91.30909091,55.65605095541401,120,38.91666666666667,19,no-goal,32.68455592449331,0.1965208449016789,0.011862943
1742,11031861,Deportivo Cuenca,Independiente del Valle,25,1467,Michael Hoyos,Independiente del Valle,F,0,block,set-piece,right-foot,110.52631578947368,46.57142857142857,120,39,19,no-goal,11.529716648303346,0.5256769590773078,0.2347251803547223
1743,11031861,Deportivo Cuenca,Independiente del Valle,25,1470,Nicolás Previtali,Independiente del Valle,M,0,block,set-piece,left-foot,104.29090909090908,44,120,39.08333333333333,19,no-goal,16.21035277808854,0.4320510680169566,0.1683618396854469
1744,11031861,Deportivo Cuenca,Independiente del Valle,25,1471,Yaimar Medina,Independiente del Valle,M,0,block,set-piece,left-foot,97.92727272727272,43.333333333333336,120,38.25,19,no-goal,22.323001598515145,0.3216245226725315,0.081966202
1745,11031861,Deportivo Cuenca,Independiente del Valle,35,2083,Agustín García Basso,Independiente del Valle,D,1,goal,assisted,left-foot,99.07272727272728,9.725118483,120,36.49999999999999,8.9,regular,36.80379321000859,0.1137304513490191,0.000918433
1746,11031861,Deportivo Cuenca,Independiente del Valle,43,2562,Patrik Mercado,Independiente del Valle,M,0,miss,assisted,right-foot,98.69090909090907,20.522292993630582,120,30.142857142857142,34.7,no-goal,28.869680039755774,0.1879627334821661,0.010400073
1747,11031861,Deportivo Cuenca,Independiente del Valle,44,2624,Francisco Mera,Deportivo Cuenca,M,0,miss,assisted,right-foot,95.38181818181818,27.324840764331213,120,31.42857142857143,6.9,no-goal,27.689610645197195,0.2348024779996694,0.025461652
1748,11031861,Deportivo Cuenca,Independiente del Valle,48,2872,Yaimar Medina,Independiente del Valle,M,0,miss,free-kick,left-foot,88.89090909090909,45.5,120,36,58.3,no-goal,31.591542178090684,0.2272773108487454,0.0237454
1749,11031861,Deportivo Cuenca,Independiente del Valle,53,3144,Yaimar Medina,Independiente del Valle,M,0,block,assisted,right-foot,108.73684210526316,42.833333333333336,120,39.333333333333336,19,no-goal,11.614064901641909,0.5962332933021743,0.2906680872655083
1750,11031861,Deportivo Cuenca,Independiente del Valle,60,3587,Agustín García Basso,Independiente del Valle,D,0,block,free-kick,left-foot,92.45454545454544,50.30573248407643,120,40.91666666666667,19,no-goal,29.410205510146483,0.2324973161217162,0.025572282
1751,11031861,Deportivo Cuenca,Independiente del Valle,74,4404,Patrik Mercado,Independiente del Valle,M,1,goal,assisted,right-foot,98.43636363636364,42,120,36.833333333333336,18.4,regular,21.656186488464225,0.3335185309000766,0.091181997
1752,11031861,Deportivo Cuenca,Independiente del Valle,78,4632,Nicolás Rinaldi,Deportivo Cuenca,M,0,block,regular,left-foot,92.96363636363635,53.36305732484076,120,39,19,no-goal,30.15851885860222,0.2173540216624808,0.019017953
1753,11031861,Deportivo Cuenca,Independiente del Valle,78,4636,David Noboa,Deportivo Cuenca,M,0,save,regular,right-foot,87.49090909090908,54.66242038,120,39.333333333333336,21.5,no-goal,35.66269147440897,0.1868909066695517,0.009135899
1754,11031861,Deportivo Cuenca,Independiente del Valle,83,4950,Raúl Becerra,Deportivo Cuenca,F,1,goal,penalty,right-foot,108,40,120,41.91666666666666,17.7,penalty,12,0.592075229,0.2904254277319156
1755,11031861,Deportivo Cuenca,Independiente del Valle,86,5158,Nicolás Previtali,Independiente del Valle,M,0,save,regular,right-foot,95.25454545454544,43.333333333333336,120,38.91666666666667,1.3,no-goal,24.96895335756524,0.2886283867761477,0.058631377
1756,11031861,Deportivo Cuenca,Independiente del Valle,88,5249,David Noboa,Deportivo Cuenca,M,0,block,corner,right-foot,82.52727272727273,51.910828025477706,120,40.083333333333336,19,no-goal,39.320136234615255,0.1770932310855229,0.00690886
